id,year_observed,month_observed,day_observed,time_observed_at,user_id,user_login,quality_grade,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
8359070,2017,10,11,2017-10-11 13:58:13 UTC,558040,xxyyzz,research,32.23041809,-110.9509056,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
15071414,2018,7,25,2018-07-25 04:40:25 UTC,1121136,jill02718,research,32.22889667,-110.9530117,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
16419466,2018,9,11,2018-09-11 13:50:01 UTC,572152,ewc,research,32.22260953,-110.9528193,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
16457256,2018,9,12,2018-09-12 17:52:28 UTC,904914,jsimon48,research,32.23125839,-110.9515228,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
17269782,2018,9,30,2018-09-30 13:45:00 UTC,284246,memcinto,research,32.2383511,-110.9421226,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
17269783,2018,9,30,2018-09-30 13:45:00 UTC,284246,memcinto,research,32.2384203,-110.9421038,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
18442021,2018,11,14,2018-11-15 00:22:52 UTC,1355203,byronsnead,research,32.23156167,-110.95275,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
18541234,2018,11,21,2018-11-21 18:55:28 UTC,904914,jsimon48,research,32.2324866,-110.9502045,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
18737975,2018,11,14,2018-11-15 00:22:52 UTC,1355203,byronsnead,research,32.23156167,-110.95275,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
18762421,2018,12,1,2018-12-01 21:21:14 UTC,941589,jolynn28,research,32.22803966,-110.9563693,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
20017318,2018,9,20,2018-09-20 18:36:32 UTC,1455266,mishfish,research,32.22907167,-110.9514083,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
25999986,2019,5,28,2019-05-28 16:48:39 UTC,284685,madkaplan,research,32.23752,-110.9500367,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
32120657,2019,9,5,,2212242,thfreeman,research,32.2312753,-110.953581,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
32973171,2019,9,18,2019-09-18 19:30:32 UTC,904914,jsimon48,research,32.2335221,-110.9568286,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
34167493,2019,10,10,2019-10-10 15:58:52 UTC,2276891,toadler,research,32.24358727,-110.9636084,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
35561649,2019,11,10,2019-11-11 04:06:04 UTC,2431512,logan182,research,32.22476968,-110.9466095,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
52837797,2020,7,12,2020-07-12 18:17:00 UTC,2317842,gudgabe,research,32.23052547,-110.9485424,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
55232741,2020,8,2,2020-08-03 00:34:45 UTC,1879173,langerboo,research,32.2317,-110.9581217,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
58692078,2020,9,6,2020-09-06 07:06:00 UTC,3522054,rasad,research,32.22852657,-110.9511544,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
59989315,2020,9,10,2020-09-10 18:11:07 UTC,1117199,xchennj,research,32.22848667,-110.952775,Manduca rustica,Rustic Sphinx,Insecta,126568,Lepidoptera,Sphingidae,Manduca,Manduca rustica
31256799,2019,8,21,2019-08-21 19:23:40 UTC,1923420,emartian,research,32.22833811,-110.9544677,Manduca sexta,Carolina Sphinx,Insecta,61505,Lepidoptera,Sphingidae,Manduca,Manduca sexta
59977172,2020,9,18,2020-09-18 15:10:25 UTC,3546723,erick_01,research,32.23328567,-110.9604046,Manduca sexta,Carolina Sphinx,Insecta,61505,Lepidoptera,Sphingidae,Manduca,Manduca sexta
2934758,2016,4,14,2016-04-14 18:15:48 UTC,215393,vin_dogg,needs_id,32.2266119,-110.962004,Manduca,,Insecta,61506,Lepidoptera,Sphingidae,Manduca,
6744088,2017,6,20,2017-06-20 19:52:57 UTC,272756,meaganalanna,research,32.23003875,-110.9522893,Pachysphinx occidentalis,Western Poplar Sphinx,Insecta,127165,Lepidoptera,Sphingidae,Pachysphinx,Pachysphinx occidentalis
8143908,2017,9,27,2017-09-27 19:43:31 UTC,437666,demetriv,research,32.231425,-110.95478,Pachysphinx occidentalis,Western Poplar Sphinx,Insecta,127165,Lepidoptera,Sphingidae,Pachysphinx,Pachysphinx occidentalis
3956074,2016,8,24,2016-08-24 12:42:03 UTC,312548,jrvogt,research,32.2304279,-110.9530921,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
4333722,2016,10,12,2016-10-12 17:19:12 UTC,287211,tomaso,research,32.22945919,-110.9581277,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
11382707,2018,4,23,2018-04-24 02:27:45 UTC,841209,meganmowad,research,32.2285235,-110.9580571,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
16758912,2018,9,21,2018-09-21 17:02:23 UTC,904914,jsimon48,research,32.22834015,-110.9586105,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
18373981,2018,11,13,2018-11-13 17:06:12 UTC,904914,jsimon48,research,32.22857285,-110.9582672,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
18381244,2018,11,13,2018-11-13 22:38:33 UTC,1264441,nkummet,research,32.2352029,-110.9545866,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
18516831,2018,11,20,2018-11-20 14:51:35 UTC,1273779,jerryanderson,needs_id,32.22837528,-110.9579407,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
18678498,2018,11,27,2018-11-27 19:27:07 UTC,1368014,jaredpaulfarquhar,research,32.23223535,-110.9554681,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
18742214,2018,11,30,2018-11-30 21:57:58 UTC,1306058,alyssaprado,needs_id,32.2293089,-110.9579081,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
33465055,2019,9,26,2019-09-26 23:03:09 UTC,579856,chancemusky,needs_id,32.22851664,-110.9547465,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
63599694,2020,10,26,2020-10-26 21:35:59 UTC,1519682,masterbeyotch,needs_id,32.23839167,-110.9456167,Sphinx chersis,Great Ash Sphinx,Insecta,127169,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
5695388,2017,4,13,2017-04-13 19:26:30 UTC,411236,spectre,needs_id,32.227075,-110.951805,Sphinx,,Insecta,70131,Lepidoptera,Sphingidae,Sphinx,
30977934,2019,7,9,2019-07-09 16:25:45 UTC,2122967,prayingman03,needs_id,32.23250833,-110.95887,Sphinx,,Insecta,70131,Lepidoptera,Sphingidae,Sphinx,
40728575,2020,3,25,2020-03-26 00:16:18 UTC,2251296,eliselauterbur,needs_id,32.22485086,-110.9405512,Sphinx,,Insecta,70131,Lepidoptera,Sphingidae,Sphinx,
2929214,2016,4,12,2016-04-12 18:42:30 UTC,181400,jeremydavidjonas,needs_id,32.22636654,-110.9617746,Sphingidae,Sphinx Moths,Insecta,47213,Lepidoptera,Sphingidae,,
5681470,2017,4,13,2017-04-13 20:35:40 UTC,443720,samira27,needs_id,32.227314,-110.9517365,Sphinginae,,Insecta,124081,Lepidoptera,Sphingidae,,
35561593,2019,11,10,2019-11-11 04:06:04 UTC,2431512,logan182,needs_id,32.22488041,-110.9466304,Sphingini,,Insecta,124110,Lepidoptera,Sphingidae,,
36105757,2019,11,26,2019-11-26 19:23:18 UTC,550536,robert145,needs_id,32.22519875,-110.9547879,Sphingini,,Insecta,124110,Lepidoptera,Sphingidae,,
52544465,2020,7,9,2020-07-10 03:11:33 UTC,2408653,molenski,needs_id,32.23928833,-110.959145,Acrolophus,Grass Tubeworm Moths,Insecta,118929,Lepidoptera,Tineidae,Acrolophus,
61753973,2020,10,4,2020-10-05 03:14:15 UTC,3708278,courtney_leigh_consolian,needs_id,32.23076431,-110.9600522,Phereoeca uterella,Household Casebearer,Insecta,363376,Lepidoptera,Tineidae,Phereoeca,Phereoeca uterella
2885946,2016,4,5,2016-04-05 20:35:56 UTC,210789,alexrios16,needs_id,32.22542213,-110.9623891,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2885957,2016,4,5,2016-04-05 20:36:32 UTC,210800,adriana_cordova,needs_id,32.22557831,-110.9624252,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2886003,2016,4,5,2016-04-05 20:54:35 UTC,181400,jeremydavidjonas,research,32.22552715,-110.962385,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
16873819,2018,9,23,2018-09-23 23:15:33 UTC,904914,jsimon48,research,32.23558973,-110.9540989,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
17723651,2018,10,21,2018-10-21 21:15:43 UTC,1273772,brittsmall,research,32.23126317,-110.9534706,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
54595816,2020,7,27,2020-07-28 01:18:57 UTC,1923420,emartian,needs_id,32.23552833,-110.95417,Harrisina metallica,Western Grapeleaf Skeletonizer Moth,Insecta,209426,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
54595719,2020,7,27,2020-07-28 01:13:07 UTC,1923420,emartian,needs_id,32.235355,-110.954095,Zygaenidae,Burnet Moths,Insecta,52028,Lepidoptera,Zygaenidae,,
1060729,2014,11,6,2014-11-06 22:30:24 UTC,52181,chois,needs_id,32.22543333,-110.962325,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
2924213,2016,4,12,2016-04-12 18:37:32 UTC,215393,vin_dogg,needs_id,32.22665385,-110.9619139,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
3935332,2016,8,21,2016-08-21 16:35:52 UTC,284783,eric43,needs_id,32.23848157,-110.9619779,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
4108506,2016,9,14,2016-09-14 16:34:31 UTC,21718,klprudic,needs_id,32.23071437,-110.9532439,Geometroidea,Geometrid and Swallowtail Moths,Insecta,49531,Lepidoptera,,,
5641152,2017,4,10,2017-04-10 19:12:57 UTC,411272,rudysoto,needs_id,32.22769258,-110.9512862,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5641157,2017,4,10,2017-04-10 19:13:18 UTC,411276,robynduarte13,needs_id,32.22765222,-110.9512753,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5664882,2017,4,12,2017-04-12 17:27:46 UTC,449110,cmelmer,needs_id,32.23185671,-110.9538298,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5665165,2017,4,12,2017-04-12 17:38:41 UTC,449066,alexmorando,needs_id,32.2311056,-110.953052,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5665187,2017,4,12,2017-04-12 17:39:54 UTC,441578,celinayvettemartinez,needs_id,32.23108209,-110.9529911,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5675092,2017,4,13,2017-04-13 15:17:07 UTC,437666,demetriv,needs_id,32.22808141,-110.9546091,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5697177,2017,4,14,2017-04-14 19:04:04 UTC,437748,nakaylagriffin,needs_id,32.2239823,-110.9441642,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5859187,2017,4,19,2017-04-19 15:19:46 UTC,455318,garcia2017,needs_id,32.23891347,-110.9592162,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5967764,2017,4,26,2017-04-26 14:35:29 UTC,437666,demetriv,needs_id,32.23161853,-110.9509879,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
5996466,2017,4,28,2017-04-28 16:20:10 UTC,437666,demetriv,needs_id,32.23409712,-110.954544,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
8059268,2017,9,22,2017-09-22 20:06:00 UTC,597767,sonorandelights,needs_id,32.23160922,-110.9497611,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10778894,2018,4,11,2018-04-11 17:23:10 UTC,845013,dyup12,needs_id,32.23182779,-110.9539399,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10779081,2018,4,11,2018-04-11 17:31:46 UTC,845251,sbamba,needs_id,32.2321098,-110.9535405,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10779116,2018,4,11,2018-04-11 17:33:35 UTC,841574,espinoza5,needs_id,32.2321823,-110.9538247,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10779399,2018,4,11,2018-04-11 17:40:35 UTC,841624,goatlordz44,needs_id,32.23557897,-110.9541987,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10972415,2018,4,15,2018-04-15 17:21:27 UTC,841209,meganmowad,needs_id,32.23162571,-110.9479615,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10990284,2018,4,13,2018-04-13 15:21:25 UTC,719230,meraz6thgrade,needs_id,32.226945,-110.951044,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
10990924,2018,4,13,2018-04-13 15:21:15 UTC,719230,meraz6thgrade,needs_id,32.22707833,-110.95172,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
11334044,2018,4,11,2018-04-11 17:31:25 UTC,845354,livvipearson,needs_id,32.2319715,-110.9534577,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Lepidoptera,,,
11368920,2018,4,23,2018-04-23 17:34:18 UTC,845269,grantwildman,needs_id,32.23249817,-110.9541702,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
11438175,2018,4,25,2018-04-26 00:22:08 UTC,841101,absedillo,needs_id,32.23319534,-110.9537393,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Lepidoptera,,,
12270076,2018,5,8,2018-05-08 16:49:25 UTC,856465,issack20,needs_id,32.22659979,-110.9615597,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
17871867,2018,10,27,2018-10-27 06:26:31 UTC,39957,tanyadapkey,needs_id,32.22611432,-110.9583748,Gelechioidea,Curved-horn Moths,Insecta,55518,Lepidoptera,,,
18111405,2017,1,27,2017-01-28 00:58:37 UTC,1329312,zhihaozhang,needs_id,32.23695156,-110.9450723,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Lepidoptera,,,
18701933,2018,11,28,2018-11-28 21:30:21 UTC,1370832,taylortench,needs_id,32.23201667,-110.9524083,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
32489865,2019,9,10,2019-09-10 19:29:23 UTC,2212910,katerinaanderson,needs_id,32.22905596,-110.9498253,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
32629503,2019,9,12,2019-09-13 04:22:24 UTC,2212910,katerinaanderson,needs_id,32.22897928,-110.9511844,Gelechioidea,Curved-horn Moths,Insecta,55518,Lepidoptera,,,
32814617,2019,9,15,2019-09-15 07:25:49 UTC,2263613,aymann,needs_id,32.22938,-110.95053,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
42894109,2020,3,14,2020-03-15 06:16:00 UTC,2808889,ctorres49,needs_id,32.23301047,-110.9441871,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
45527856,2019,8,25,2019-08-25 06:09:03 UTC,2938759,iwebber,needs_id,32.23782484,-110.9466013,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
61358783,2020,9,16,2020-09-16 22:46:17 UTC,3692101,andre_wax,needs_id,32.24051537,-110.9517745,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
64332805,2020,10,9,2020-10-10 05:39:55 UTC,3534383,mbmasterson,needs_id,32.24343833,-110.9522867,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
65291846,2020,11,3,2020-11-03 23:13:00 UTC,1356621,carlosdmartinez,needs_id,32.230513,-110.952035,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
65528341,2020,11,24,2020-11-24 12:53:23 UTC,2837043,spencerclarkemiller,needs_id,32.23346333,-110.9500283,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
65528610,2020,11,24,2020-11-24 12:25:25 UTC,2837043,spencerclarkemiller,needs_id,32.23663,-110.9522383,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
65907448,2020,11,30,2020-11-30 21:24:04 UTC,3515540,jmontoya16,needs_id,32.23993276,-110.9530768,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
65946594,2020,12,1,2020-12-01 17:24:51 UTC,3546723,erick_01,needs_id,32.23501609,-110.9611857,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Lepidoptera,,,
68845437,2020,11,14,2020-11-14 22:20:50 UTC,3895332,jwillis24,needs_id,32.22847934,-110.9616535,Lepidoptera,Butterflies and Moths,Insecta,47157,Lepidoptera,,,
16445598,2018,9,11,2018-09-12 06:04:55 UTC,904914,jsimon48,needs_id,32.22858429,-110.9582977,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
17440772,2018,10,12,2018-10-12 17:25:36 UTC,1273775,noheatwithoutthemeat,research,32.23048559,-110.9519217,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
17441672,2018,10,12,2018-10-12 17:27:23 UTC,1273722,batucker97,needs_id,32.23055,-110.9519367,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
17801603,2018,10,12,2018-10-12 17:25:45 UTC,1273771,jordanscottgolenberg,research,32.23034167,-110.9520033,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
17943855,2018,10,29,2018-10-29 19:54:52 UTC,904914,jsimon48,research,32.23055267,-110.9522552,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
18520673,2018,10,12,2018-10-12 17:26:51 UTC,1273678,linhta71,research,32.23031,-110.9510722,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
18711236,2018,11,29,2018-11-29 07:49:00 UTC,1368014,jaredpaulfarquhar,research,32.22953341,-110.9529575,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
18785634,2018,10,12,2018-10-12 17:25:36 UTC,1376441,pm250005920,needs_id,32.23045,-110.9519417,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
18815976,2018,12,3,2018-12-04 02:31:00 UTC,1378241,yvats,research,32.2311317,-110.9513664,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
18827245,2018,10,17,2018-10-17 18:38:00 UTC,1378241,yvats,research,32.23087991,-110.9517957,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
23196819,2019,4,26,2019-04-26 18:04:16 UTC,232369,jeffoliver,research,32.23035686,-110.951817,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
32118423,2019,8,27,,2212242,thfreeman,research,32.23127265,-110.9512228,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
36834127,2019,12,12,2019-12-12 20:37:55 UTC,284685,madkaplan,research,32.23744222,-110.9471162,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
41270357,2020,4,2,2020-04-03 00:13:37 UTC,2251296,eliselauterbur,research,32.22800459,-110.9380935,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
42670867,2019,5,14,2019-05-14 22:55:00 UTC,2425872,alexandreflorentnolin,research,32.22908094,-110.9521795,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
46302004,2020,5,17,2020-05-17 20:56:37 UTC,2251296,eliselauterbur,needs_id,32.22492642,-110.9406565,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
52540025,2020,7,9,2020-07-10 02:02:04 UTC,1923420,emartian,needs_id,32.23084167,-110.9530117,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
57901159,2020,8,28,2020-08-29 05:13:56 UTC,3522054,rasad,research,32.22852657,-110.9511544,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
63440789,2020,10,24,2020-10-24 23:04:34 UTC,1422807,wildlife_lover,needs_id,32.23572167,-110.9550383,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
64327762,2020,11,6,2020-11-06 19:32:04 UTC,284685,madkaplan,needs_id,32.23798683,-110.9473923,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
65911629,2020,9,5,2020-09-06 03:28:17 UTC,2408652,rikagawa,research,32.23552007,-110.9541001,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
66022880,2020,12,2,2020-12-02 23:07:23 UTC,3517656,davidozrowoods,research,32.23313,-110.9500367,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
66710711,2020,12,17,2020-12-17 21:24:47 UTC,3520103,mbigham99,research,32.23892148,-110.9546909,Iris oratoria,Mediterranean Mantis,Insecta,67437,Mantodea,Eremiaphilidae,Iris,Iris oratoria
35663270,2019,11,13,2019-11-14 04:35:08 UTC,2438706,nataliebrooket,needs_id,32.24098125,-110.9583251,Iris,Iris Mantises,Insecta,67695,Mantodea,Eremiaphilidae,Iris,
8120837,2017,9,26,2017-09-26 18:06:00 UTC,597767,sonorandelights,research,32.23302237,-110.9498519,Mantis religiosa,European Mantis,Insecta,53905,Mantodea,Mantidae,Mantis,Mantis religiosa
8429504,2017,10,16,2017-10-16 16:42:53 UTC,600003,herul,needs_id,32.23047289,-110.9523175,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
8455089,2017,8,9,2017-08-09 23:56:05 UTC,493312,bonniebehan,research,32.24099667,-110.9587383,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
17261081,2018,10,6,2018-10-06 21:18:40 UTC,20265,heyitshelios,needs_id,32.23238754,-110.9458542,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
17440268,2018,9,30,2018-09-30 20:34:18 UTC,1273751,lshoemake,research,32.24028129,-110.9533469,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
17688167,2018,10,12,2018-10-12 17:28:13 UTC,1162965,andrewjoesephashbeck,needs_id,32.23076345,-110.9525578,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
17804343,2018,10,24,2018-10-24 18:47:58 UTC,1273772,brittsmall,research,32.23223,-110.9517583,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
32305015,2019,9,6,2019-09-06 19:42:22 UTC,579856,chancemusky,research,32.22866129,-110.9545467,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
32544888,2019,9,11,2019-09-11 18:26:04 UTC,2212893,lbby,needs_id,32.23215845,-110.9519685,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
32874728,2019,9,16,2019-09-16 21:23:30 UTC,572152,ewc,research,32.22342682,-110.9530563,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
35302044,2019,11,1,2019-11-01 16:20:00 UTC,1356621,carlosdmartinez,research,32.2305038,-110.9520082,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
58483778,2020,9,3,2020-09-04 04:08:14 UTC,3539312,maziarjavadi,needs_id,32.222552,-110.9398093,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
61761204,2020,10,1,2020-10-01 20:13:06 UTC,3704710,charlesritter,needs_id,32.23184526,-110.953025,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
61871653,2020,10,6,2020-10-06 15:30:00 UTC,3700957,jakecr11,needs_id,32.23924998,-110.9515657,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
65031139,2020,9,19,2020-09-19 19:56:00 UTC,3525097,siennayarab,needs_id,32.22889357,-110.9557748,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
65299858,2020,11,20,2020-11-20 23:20:05 UTC,3546723,erick_01,research,32.23316535,-110.9607124,Stagmomantis limbata,Arizona Mantis,Insecta,121308,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
