Year,Month,Day,Latitude,Longitude,Order,Family,Genus,Species
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,3,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,4,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,8,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,9,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,10,32.231911,-110.950935,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,11,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,12,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,13,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,15,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,16,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,17,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,18,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
2016,11,18,32.23188,-110.951012,Lepidoptera,Papilionidae,Danaus,gilippus
